,Name,Num Entries,Year,Time,Record Identifier,Status of System,Latitude,Longitude,Maximum Sustained Wind,Minimum Pressure,34-knot Wind Radii NE,34-knot Wind Radii SE,34-knot Wind Radii SW,34-knot Wind Radii NW,50-knot Wind Radii NE,50-knot Wind Radii SE,50-knot Wind Radii SW,50-knot Wind Radii NW,64-knot Wind Radii NE,64-knot Wind Radii SE,64-knot Wind Radii SW,64-knot Wind Radii NW,Speed mph
1120,PHILIPPE,54,9/26/2023, 0600,  , TS,17.5,48.5,45.0,1001.0,140.0,150.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.233040445698604
1121,PHILIPPE,54,9/26/2023,1200,  , TS,17.4,49.7,40.0,1003.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.233040445698675
1122,PHILIPPE,54,9/26/2023,1800,  , TS,17.1,50.8,40.0,1003.0,170.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.581061492814662
1123,PHILIPPE,54,9/27/2023, 0000,  , TS,17.2,51.6,40.0,1003.0,190.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.877914789949275
1124,PHILIPPE,54,9/27/2023, 0600,  , TS,17.4,52.3,40.0,1003.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.03351810595045
1125,PHILIPPE,54,9/27/2023,1200,  , TS,17.5,53.0,45.0,1000.0,150.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.775742852268169
1126,PHILIPPE,54,9/27/2023,1800,  , TS,17.8,53.7,45.0,1000.0,140.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.422616679245484
1127,PHILIPPE,54,9/28/2023, 0000,  , TS,18.1,54.3,40.0,1002.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42566199320565
1128,PHILIPPE,54,9/28/2023, 0600,  , TS,18.5,54.5,40.0,1002.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098940161793673
1129,PHILIPPE,54,9/28/2023,1200,  , TS,18.7,54.7,40.0,1002.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.173203608922462
1130,PHILIPPE,54,9/28/2023,1800,  , TS,18.6,54.8,40.0,1002.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5863814539536145
1131,PHILIPPE,54,9/29/2023, 0000,  , TS,18.5,54.9,40.0,1002.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5868224415164853
1132,PHILIPPE,54,9/29/2023, 0600,  , TS,18.4,55.0,40.0,1002.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.587261276721226
1133,PHILIPPE,54,9/29/2023,1200,  , TS,18.2,55.3,45.0,1002.0,100.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0078323593638725
1134,PHILIPPE,54,9/29/2023,1800,  , TS,18.0,55.6,45.0,1002.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.010915439682033
1135,PHILIPPE,54,9/30/2023, 0000,  , TS,17.6,55.7,45.0,1001.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.734968761291088
1136,PHILIPPE,54,9/30/2023, 0600,  , TS,17.2,55.8,45.0,999.0,90.0,120.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735532259022363
1137,PHILIPPE,54,9/30/2023,1200,  , TS,16.8,56.0,45.0,999.0,100.0,120.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.105754873853997
1138,PHILIPPE,54,9/30/2023,1800,  , TS,16.4,56.3,50.0,998.0,110.0,130.0,0.0,80.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,5.672615725402937
1139,RINA,16,9/28/2023, 0600,  , TS,15.6,44.5,35.0,1005.0,60.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1140,RINA,16,9/28/2023,1200,  , TS,16.9,45.1,35.0,1004.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.37411945181191
1141,RINA,16,9/28/2023,1800,  , TS,17.7,45.8,35.0,1004.0,80.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.004283117345588
1142,RINA,16,9/29/2023, 0000,  , TS,18.2,46.2,40.0,1002.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.235680598484659
1143,RINA,16,9/29/2023, 0600,  , TS,18.6,46.4,45.0,999.0,90.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098397583472887
1144,RINA,16,9/29/2023,1200,  , TS,19.1,46.7,45.0,999.0,90.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.621310591399122
1145,RINA,16,9/29/2023,1800,  , TS,19.8,47.5,45.0,1000.0,100.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.850678240081422
1146,RINA,16,9/30/2023, 0000,  , TS,20.2,48.4,45.0,1000.0,100.0,130.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.773425385827409
1147,RINA,16,9/30/2023, 0600,  , TS,20.5,49.1,45.0,1000.0,90.0,100.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.309990220864934
1148,RINA,16,9/30/2023,1200,  , TS,21.0,50.0,40.0,1002.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.273134396121966
1149,RINA,16,9/30/2023,1800,  , TS,22.1,51.0,40.0,1004.0,70.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.588336190289496
